,folio_ticket,carga_servidor,experiencia_agente,tiempo_diagnostico,es_cliente_premium,prioridad,canal_entrada,tiempo_resolucion_horas
2525,TK-102525-6351,40.90699043109147,3.173936491926655,32.166348891929694,1,1.0,3.0,25.694090039473455
2526,TK-102526-7749,35.80287229004024,2.587870271976917,30.260276356955885,1,0.0,2.0,
2527,TK-102527-8005,91.80860142785721,5.777990043366657,37.616578999022764,0,1.0,,42.601630434083845
2528,TK-102528-9412,20.664746383510167,3.7735155768747672,30.3435093272559,1,1.0,1.0,29.04999648126148
2529,TK-102529-3344,94.83656417614837,6.742086843245367,38.19235312517221,0,0.0,0.0,36.59320625267924
2530,TK-102530-8154,70.76159741430467,6.78880798615479,24.439382498101587,1,1.0,1.0,26.453074555579327
2531,TK-102531-2971,82.13519745868378,7.473045893380609,33.089979183492524,1,1.0,3.0,
2532,TK-102532-5438,42.09645472596449,3.4657038210666133,45.28465787489343,0,1.0,1.0,40.4916170356118
2533,TK-102533-6324,21.073645825029498,5.855658099245618,34.543509668550755,1,1.0,1.0,20.0093373126552
2534,TK-102534-6669,75.34021389211475,6.138417589956141,36.13276629391906,0,1.0,,36.81605841347351
2535,TK-102535-6161,82.56084477505068,4.146479284812863,38.80206883773849,0,1.0,0.0,
2536,TK-102536-2205,75.53570989651394,3.6108104766928246,44.36529303454128,0,1.0,1.0,
2537,TK-102537-2855,30.713771547562892,7.897137198396751,21.758202302484534,0,1.0,2.0,22.774288838678952
2538,TK-102538-2999,76.50709416927268,5.409492576317697,39.67619241469948,0,0.0,1.0,37.86463955763341
2539,TK-102539-3435,77.66920865807307,6.144741951281128,32.85488688606589,1,0.0,0.0,31.341757337251583
2540,TK-102540-7780,69.39053867525412,3.5202631787097305,36.33310316249471,0,0.0,0.0,36.12044832221864
2541,TK-102541-4098,77.45869495966897,2.805287960260051,43.47960135809901,0,,3.0,37.21448555535681
2542,TK-102542-4386,83.44410797582991,3.974990405914201,25.446506788705246,1,2.0,1.0,28.59447853106712
2543,TK-102543-6440,66.02030856780938,4.7767615026980055,26.898844468455284,0,0.0,2.0,34.02045783125103
2544,TK-102544-7436,26.64535354772593,3.084403987728772,19.51656032228955,1,0.0,2.0,29.609136489611956
2545,TK-102545-2777,56.572085725040814,4.982279344429311,30.606728465889788,1,1.0,3.0,25.336820349513648
2546,TK-102546-8403,25.82370010037038,1.9606906614766997,45.64345875503053,1,1.0,1.0,30.266487037298713
2547,TK-102547-7858,50.56572732743231,2.98391463955423,34.035302492212246,0,1.0,3.0,29.046227709676643
2548,TK-102548-3939,50.53298668442207,6.207640246898375,24.279000834761714,1,1.0,2.0,26.56436965232506
2549,TK-102549-1838,24.95073831051812,6.08682293650021,31.114570043399624,0,1.0,2.0,32.56528721457258
2550,TK-102550-6725,46.16154004771095,4.2946218223036405,23.097106372075018,0,1.0,1.0,21.60098958975099
2551,TK-102551-5759,28.324857409348613,3.1680242436614847,25.998511186150708,1,2.0,2.0,16.456253238254725
2552,TK-102552-5860,80.61764075069166,3.1506736072531805,38.110551282109704,0,0.0,0.0,47.30406573769637
2553,TK-102553-4138,91.0766019473353,4.328117157305635,25.60901338955177,1,2.0,2.0,32.95384765811978
2554,TK-102554-1175,25.423735644345395,6.160133284961525,43.90107444162641,0,0.0,2.0,32.72482522129377
2555,TK-102555-5605,91.6336405468776,6.670842244419784,34.43103767335731,0,0.0,2.0,43.03000258384806
2556,TK-102556-4162,59.19324495025589,4.106242876132455,35.6847576315562,1,1.0,2.0,25.946666119992393
2557,TK-102557-3752,42.46742584654054,2.923713633227389,0.0,1,1.0,1.0,11.145806812295914
2558,TK-102558-1837,25.764655645712264,5.4821185481594,41.182782708349784,1,2.0,2.0,28.193089766558565
2559,TK-102559-8845,57.546820105281334,3.5176370528734706,41.265279102216084,1,1.0,2.0,40.10597708033481
2560,TK-102560-3733,79.58866583680614,4.067145250049836,37.680434815297374,1,2.0,,29.627936842101246
2561,TK-102561-8688,73.03148579500237,7.385496962786668,39.518312847261186,0,0.0,1.0,38.77520463796015
2562,TK-102562-6206,23.766950859798033,6.488807771418383,33.303282640636596,1,0.0,3.0,17.032013403232952
2563,TK-102563-3653,25.467637652592764,5.284353762052613,39.337624055272386,1,1.0,2.0,29.144794760426326
2564,TK-102564-7140,50.215496197447784,2.710545797997099,32.296977796209546,0,1.0,2.0,
2565,TK-102565-8219,42.146787053595745,5.380513821447186,35.01785297729921,0,,0.0,27.165321703944517
2566,TK-102566-4349,37.428824229203585,6.912783123417547,32.80285000506962,0,1.0,1.0,23.995969931573196
2567,TK-102567-4310,41.075337418153524,4.323859401622036,31.34225168544643,1,0.0,,31.896576605787704
2568,TK-102568-5680,80.26120574726635,7.432005361976087,29.487105618225677,0,,,38.321872040130756
2569,TK-102569-3386,89.69210402238905,7.326941521132772,38.74152083087108,1,1.0,,30.956223645777555
2570,TK-102570-6191,50.38270208956748,7.994719097858252,45.4848473025077,0,1.0,3.0,31.106603459951565
2571,TK-102571-1373,87.95832515993727,5.5494376277564355,44.368815773356474,0,1.0,0.0,37.230247806926414
2572,TK-102572-5675,44.11217759359115,6.057305059650822,24.94747731243652,0,1.0,,25.493508473085143
2573,TK-102573-2261,55.73277397578437,7.545537118995962,45.313624411254985,1,2.0,,32.24913434791104
2574,TK-102574-8633,36.95217483619998,5.805309086724156,32.45473198705657,0,,2.0,39.39750243241805
2575,TK-102575-9312,68.03570316318829,4.097778605977617,39.80586412116473,0,1.0,2.0,37.88641643151887
2576,TK-102576-6532,93.42358363811067,4.192622894249849,27.75027734362231,0,1.0,1.0,41.940281837009685
2577,TK-102577-6842,65.2619822032534,5.429398916792731,36.13583931099204,0,1.0,2.0,40.09716603787738
2578,TK-102578-4845,46.83605630851616,2.6769894404968064,37.509785463175255,0,1.0,3.0,33.19039402515354
2579,TK-102579-3884,68.58630844928962,4.742133952344453,23.12316166464278,0,,0.0,30.648575146197718
2580,TK-102580-5138,29.219050884904068,6.973784812814457,0.0,0,1.0,2.0,10.007203801725971
2581,TK-102581-6623,86.6494310199049,1.055743067902494,45.767480062706525,0,0.0,1.0,53.169597523592266
2582,TK-102582-3119,57.73129630848773,7.762067783230127,33.60281643454697,1,0.0,3.0,24.39933907559984
2583,TK-102583-8716,53.70123065297315,7.020273593665687,45.881345046624105,0,1.0,1.0,40.64733962803548
2584,TK-102584-1490,63.939859134013936,4.172423691505143,33.48245205238074,1,1.0,2.0,36.7070225445584
2585,TK-102585-4045,66.85878970920518,5.978103490169257,41.79667624837294,0,0.0,2.0,39.97199803357031
2586,TK-102586-1382,25.38318546698848,5.005665908431388,17.251440272391203,1,0.0,2.0,
2587,TK-102587-1804,71.19629159175517,7.213982663189629,54.35022223450771,0,1.0,2.0,45.442233607480645
2588,TK-102588-6585,38.14487602366472,6.768829656985894,46.963665961943654,0,1.0,0.0,30.17338268175265
2589,TK-102589-3217,73.54644743799423,2.4798726982705834,32.72299596597057,1,0.0,,37.06958735835201
2590,TK-102590-8277,81.69010957881476,6.057072344235518,19.223287786849454,0,,2.0,33.72085559792366
2591,TK-102591-7594,80.29688806643902,4.6298698634421545,37.30422694644391,0,1.0,1.0,38.543015871112225
2592,TK-102592-7786,61.437572555591686,5.14909862693258,23.448595623409943,0,2.0,,23.648102156628156
2593,TK-102593-7166,59.012741923306336,3.689290578254332,38.55882830045991,0,0.0,3.0,
2594,TK-102594-3414,30.715697100455877,8.146646724417504,38.29252575331426,0,,2.0,31.359031219719753
2595,TK-102595-1650,78.15096128023518,6.872111275824636,27.4687746479838,1,,,22.687797553890043
2596,TK-102596-9169,40.35570353350358,3.668411904848659,43.96773618891502,0,0.0,1.0,37.724086369819624
2597,TK-102597-5915,57.25215671134599,2.597700907561581,41.444597622449386,0,1.0,2.0,
2598,TK-102598-4198,41.320556969563754,4.305789264239873,42.80658669830851,0,0.0,1.0,41.91461269078389
2599,TK-102599-1941,30.037127224976985,5.782104762964351,35.070861629351164,0,1.0,0.0,24.281423738563163
2600,TK-102600-9732,67.21682726688024,5.432370519103201,23.675807464690347,0,,1.0,23.472220272568673
2601,TK-102601-6805,24.07490261171779,7.255639084582838,42.8229781776891,0,0.0,3.0,29.538487904237215
2602,TK-102602-4727,76.14839255946501,6.421855499925535,32.83702880691367,0,0.0,2.0,36.15476273811869
2603,TK-102603-3529,43.81900964458375,6.7452242463552325,23.881758854458646,0,1.0,,17.359120033079968
2604,TK-102604-2202,20.0101019753364,5.588339721098787,45.81631492779461,1,0.0,2.0,30.72174773138937
2605,TK-102605-5964,58.334685442792235,2.4992622856202176,51.79526016402008,0,1.0,0.0,43.43494565420183
2606,TK-102606-1650,23.513893139570236,4.647742643935578,34.67001496816638,0,,2.0,27.90948383127682
2607,TK-102607-4006,40.71271683656746,6.908161531835598,52.272969236826334,0,2.0,,27.1719301013367
2608,TK-102608-3904,73.02323655917871,4.907258728655637,35.7305178288908,1,1.0,2.0,38.09845550281673
2609,TK-102609-9505,24.70172162163994,5.905562663522744,31.95635276666919,1,1.0,1.0,25.76025384117212
2610,TK-102610-5114,82.95038692670018,4.426253032556961,29.95633236651618,0,0.0,,38.05011478334009
2611,TK-102611-1121,20.286494199393733,3.1463386726246787,48.09665926394194,1,0.0,1.0,31.916068132634873
2612,TK-102612-7603,38.51179019014267,4.777980684717001,28.758848948897825,1,0.0,2.0,26.911437732616534
2613,TK-102613-9360,75.56780421140536,5.556285397458777,40.8821544797999,0,1.0,3.0,35.900283299304
2614,TK-102614-4682,43.72026122969801,3.819762104969401,30.526689319526334,0,1.0,,33.87199478980758
2615,TK-102615-5724,27.641929104951014,4.575719759257996,31.317545899405097,0,1.0,,26.714355238608636
2616,TK-102616-5121,47.01754391003209,3.3089661644252315,43.24199755175653,1,1.0,,33.072975763626104
2617,TK-102617-7864,40.27949647883942,7.014640851615373,31.95970522968517,1,1.0,1.0,23.656564889820178
2618,TK-102618-8394,83.20339266204161,4.469979636341539,31.761636964637653,0,0.0,2.0,42.453376659954074
2619,TK-102619-2729,43.501093818885735,7.61495998122713,44.062437577398455,0,0.0,1.0,39.794052543936324
2620,TK-102620-6952,79.16993538320054,7.751746130973635,47.77917834577298,0,,3.0,37.840560721457045
2621,TK-102621-6129,86.8904108608051,4.854117263500862,40.15751842627387,1,1.0,1.0,41.26913843532106
2622,TK-102622-2118,52.536306468239715,3.1847922814147704,29.761841795008408,0,1.0,0.0,30.25527729762813
2623,TK-102623-3168,88.2457357890794,1.2453838200799927,30.915132005619363,0,1.0,,46.12447189663946
2624,TK-102624-8668,48.29885404723946,2.350333268551775,35.6393221099203,1,1.0,1.0,33.704309354575635
2625,TK-102625-2050,92.30588123675811,2.5270973151824117,37.56744049540526,0,0.0,2.0,45.661370386349745
2626,TK-102626-9896,26.69671433941797,7.481245329430708,27.097072718881826,0,2.0,2.0,24.94141409153896
2627,TK-102627-7640,71.5264449877432,5.208484257008503,40.784303516638914,1,1.0,,39.64965574115206
2628,TK-102628-3899,57.03605303426965,5.701288143365578,35.68410663711679,1,0.0,0.0,28.222070361158632
2629,TK-102629-4207,49.07366040917353,1.0032421839167731,21.274333450894964,0,2.0,1.0,26.391772748745606
2630,TK-102630-9898,67.45339090614507,2.843660427408929,27.568588140314155,1,1.0,1.0,31.781667962810467
2631,TK-102631-8674,72.78928187257483,6.596743597603316,30.96697061078669,1,1.0,3.0,26.60736664167493
2632,TK-102632-4832,20.327245223773183,5.516193402288655,34.41713848927156,1,,2.0,27.060775023525764
2633,TK-102633-3008,32.5214816560399,4.735030498365925,50.11423036403197,1,,,39.16858282059431
2634,TK-102634-5721,73.4784537975739,6.016716245480221,36.90537044911703,0,0.0,2.0,45.40388805973055
2635,TK-102635-2066,69.97890601836548,7.944436051044467,28.273824880811,1,0.0,3.0,26.828112963203136
2636,TK-102636-9287,92.4535628846508,4.602123565633309,36.765046434457304,1,1.0,2.0,40.41177535322376
2637,TK-102637-2918,77.07783426880872,5.124865644784525,32.18329802036895,0,1.0,2.0,40.24891704814951
2638,TK-102638-9431,91.30795307985035,5.346674453716349,37.59806591626833,0,1.0,0.0,35.600786753278406
2639,TK-102639-2327,72.69053761511051,9.305797343493186,39.644541496284916,0,2.0,2.0,34.9156189313252
2640,TK-102640-7210,42.35391564795823,1.221158724045754,44.673845177791506,1,0.0,2.0,46.65684824476224
2641,TK-102641-8448,27.902369168814236,6.229801426619854,34.80570803463979,0,2.0,2.0,26.0356664713175
2642,TK-102642-8359,78.63678975087018,4.793355952233686,48.111684220798665,1,,1.0,37.32111954805822
2643,TK-102643-2142,68.3111916106937,6.020189107131523,42.26418130028953,1,1.0,2.0,34.8608206107471
2644,TK-102644-4223,23.613950929497218,3.816729402809496,29.340483641502498,0,0.0,1.0,25.038802774737317
2645,TK-102645-4848,47.003784942573375,4.911862944454789,52.67884532598771,0,,2.0,41.18552496122759
2646,TK-102646-2415,91.75998616132146,6.280539043037892,37.61595610616078,0,1.0,1.0,39.05740222001074
2647,TK-102647-7374,57.530085928265095,10.603238361878914,28.31900396822212,1,1.0,0.0,13.490280557819265
2648,TK-102648-1760,52.45468520147785,6.454465140923729,48.22330440984337,0,0.0,1.0,40.76615759442021
2649,TK-102649-4642,54.32747038694705,3.4734819235450844,51.62222068158756,1,1.0,1.0,43.70981925762947
2650,TK-102650-2552,35.66620430038728,4.237232572359134,34.73579789024352,0,1.0,0.0,25.716657986431926
2651,TK-102651-1862,47.653037814859644,4.183854604909063,30.97079791699523,0,,1.0,37.64871190605654
2652,TK-102652-9548,47.735994199038245,1.7678422892659729,33.621000340370706,0,,0.0,34.49499466149439
2653,TK-102653-8209,23.92662651406043,4.405837654937413,40.7178538201416,0,0.0,3.0,33.00634894455604
2654,TK-102654-2328,77.56757213884387,6.319092347279141,45.22285324024411,0,1.0,0.0,37.27831778883478
2655,TK-102655-2029,51.23783239279092,2.7063821856617687,39.56389864690859,0,2.0,,38.79887114490782
2656,TK-102656-3376,81.66349151123174,6.887268771891066,35.813785667774155,0,0.0,1.0,35.35648636184228
2657,TK-102657-4241,83.77610008399216,5.877994677951809,46.98409416243542,0,1.0,2.0,48.538098693425425
2658,TK-102658-4140,35.89955410239936,3.6783800204521317,32.49730821558782,0,0.0,0.0,
2659,TK-102659-1881,69.30151116275965,4.745246652791875,43.247354706935255,0,,1.0,42.725774774715234
2660,TK-102660-9730,55.421135312223626,7.876979253753859,32.69549761318977,0,,1.0,
2661,TK-102661-4557,86.01175534411138,6.320386064310559,38.448183664087146,1,1.0,1.0,33.35894417318549
2662,TK-102662-8063,36.18055093823406,5.015810578816666,34.09149948167639,1,2.0,2.0,27.5355358439843
2663,TK-102663-3196,70.83599002325332,4.572170029470228,34.55318253877751,0,1.0,2.0,35.42308055247636
2664,TK-102664-2950,65.5814091689542,5.137896326812987,31.98090786030232,0,1.0,0.0,32.61829625769982
2665,TK-102665-6937,42.147610817887454,4.0788255957038535,45.758832249445554,1,2.0,2.0,30.257923550189442
2666,TK-102666-4163,30.245067773837945,1.2114508897057736,29.13659169513172,1,0.0,2.0,33.060019201966355
2667,TK-102667-5463,68.87298203579574,8.675920238962515,29.078141979610333,0,0.0,0.0,24.28144062416837
2668,TK-102668-5007,75.3948093599248,5.2795849985589225,51.96794852676088,0,,2.0,49.47483518927282
2669,TK-102669-5675,43.67205078225125,5.716665077220567,42.82278051723465,0,1.0,2.0,38.43039313355761
2670,TK-102670-5751,68.36244530167353,4.895766050221564,15.91909041045571,1,1.0,2.0,21.595505164497276
2671,TK-102671-7219,49.63481807086275,3.6767897586957417,30.47793008631677,0,0.0,3.0,31.531060791048812
2672,TK-102672-9418,73.49051624619634,4.665335934292212,20.504085299503565,1,2.0,2.0,26.18846350789232
2673,TK-102673-8530,34.941145617053984,2.1210894280502397,27.394474452677958,1,1.0,2.0,25.69453427780409
2674,TK-102674-8735,86.76612519771308,9.09875569649595,9.891882670127682,1,2.0,0.0,9.614267116134815
2675,TK-102675-9783,41.55571973491848,2.7778784028396872,33.90408337844846,0,,2.0,28.905944252006623
2676,TK-102676-3075,47.58394908171147,3.142460689075077,25.86446544670951,0,1.0,1.0,30.568564145407283
2677,TK-102677-8772,24.356896406026234,4.207533432104479,35.479242054371504,0,,2.0,24.15437605037751
2678,TK-102678-3022,28.36341592409573,7.3185363047342795,21.9990299289398,0,1.0,1.0,19.20867035989691
2679,TK-102679-3078,58.68964270342461,5.026116198672778,35.66329482537632,0,2.0,0.0,29.357263753919323
2680,TK-102680-8394,40.06945075459787,2.7749555671451676,31.68066977503738,0,0.0,1.0,35.84435115783856
2681,TK-102681-8013,82.66101693066457,7.257809049363211,47.01562372150877,0,1.0,2.0,43.122068736643996
2682,TK-102682-4321,21.102004149121537,6.315801128213867,46.290854893965,0,2.0,2.0,30.69102622562471
2683,TK-102683-7011,48.43205365039522,5.9691829229896145,41.282764824082264,0,2.0,1.0,34.95588291559373
2684,TK-102684-3436,45.30091600768195,6.288321634107513,32.3870897547103,0,0.0,2.0,
2685,TK-102685-8087,21.449572318820078,9.30985142104841,50.883043162082345,0,0.0,3.0,30.12324292282315
2686,TK-102686-4359,29.327629925038266,8.933170811065002,22.575717777281433,0,1.0,2.0,20.383615960159254
2687,TK-102687-2730,51.02320061889765,3.7639123825940684,23.771530963490697,0,2.0,3.0,17.63510691258726
2688,TK-102688-4662,56.9648438335585,7.922992987060074,34.329735200887484,1,1.0,1.0,28.897800706017506
2689,TK-102689-6110,50.32173104411518,5.689702741566021,53.03230487136895,0,1.0,1.0,43.73544235935524
2690,TK-102690-7618,59.820325880907035,5.898372469047949,33.3812887450393,0,1.0,2.0,30.99927111974785
2691,TK-102691-7899,64.63487561792611,1.9539125030420084,33.53403805432575,1,0.0,2.0,37.50106211643285
2692,TK-102692-2029,20.744286584587673,4.6933056223012475,23.464717151105525,0,2.0,1.0,19.38967740868943
2693,TK-102693-1411,54.807136959012794,3.5369175373941832,42.56743668216303,1,1.0,1.0,35.62958342973375
2694,TK-102694-2981,92.26244306656912,6.490505866807957,42.62541003463483,0,1.0,2.0,45.26418813056766
2695,TK-102695-9853,58.927421009716156,6.927944900725049,41.31260161119928,0,1.0,,37.30943313253201
2696,TK-102696-4470,70.81567005942148,1.2659245681706395,29.9662346172211,0,1.0,2.0,42.95444035138119
2697,TK-102697-2305,43.38978934376624,4.9603372447923135,29.346345853015954,1,,1.0,21.061590026991702
2698,TK-102698-5680,78.0493533614572,7.019350708629654,24.655021996760237,0,2.0,2.0,31.052134823842987
2699,TK-102699-5595,77.96911114070863,4.663977867835799,35.67098001408747,1,1.0,0.0,36.543505530278935
2700,TK-102700-1815,59.09720357406042,6.312314561004256,26.35674136577199,1,,3.0,21.719352483367974
2701,TK-102701-6612,93.20103674594102,5.6320978417287515,25.58066795800569,1,0.0,1.0,36.35997785665591
2702,TK-102702-3037,29.416266107199004,5.614988417514727,31.610474264714593,1,2.0,,26.979513980973472
2703,TK-102703-5875,21.271074866718575,4.511633039477065,31.086750598526272,1,0.0,2.0,29.083675296147263
2704,TK-102704-8086,77.7618658817822,2.8101545525557228,30.69617176942436,0,0.0,0.0,38.25577065576251
2705,TK-102705-2149,80.53666530236619,2.9812457346349506,38.731556774722094,0,0.0,1.0,
2706,TK-102706-7408,29.01554218404322,6.276834526019571,35.63238241720224,0,1.0,3.0,24.223069990656203
2707,TK-102707-1006,39.91871247189546,5.03502485993399,32.69475175591106,0,2.0,3.0,23.697161008626345
2708,TK-102708-2436,21.316427252497167,4.750677959706995,36.46410342649185,0,1.0,1.0,27.63715753123042
2709,TK-102709-4250,41.99814580854235,4.236997923819765,27.067783671162942,0,0.0,2.0,36.052789832589845
2710,TK-102710-8663,77.98564054390036,4.450660078134646,35.84222899127742,0,0.0,3.0,34.45456315151707
